student_id,year,policy,demographic,overall_satisfaction,academic_satisfaction,social_satisfaction,diversity_satisfaction,career_prep_satisfaction
1661,2020,Race-Conscious Admissions,Asian,3,4,1,3,5
1662,2020,Race-Conscious Admissions,White,3,4,2,3,5
1663,2020,Race-Conscious Admissions,Black,3,2,3,3,2
1664,2020,Race-Conscious Admissions,White,3,3,1,3,4
1665,2020,Race-Conscious Admissions,Asian,3,3,3,5,3
1666,2020,Race-Conscious Admissions,Black,3,4,5,4,1
1667,2020,Race-Conscious Admissions,Asian,2,3,1,3,1
1668,2020,Race-Conscious Admissions,Asian,3,5,1,4,3
1669,2020,Race-Conscious Admissions,White,2,2,2,3,1
1670,2020,Race-Conscious Admissions,Asian,4,3,1,3,5
1671,2020,Race-Conscious Admissions,White,2,2,2,4,1
1672,2020,Race-Conscious Admissions,Asian,2,1,3,4,1
1673,2020,Race-Conscious Admissions,Asian,3,5,1,5,3
1674,2020,Race-Conscious Admissions,White,2,2,2,2,3
1675,2020,Race-Conscious Admissions,Asian,4,3,2,3,5
1676,2020,Race-Conscious Admissions,White,2,2,2,4,1
1677,2020,Race-Conscious Admissions,Asian,4,4,3,4,5
1678,2020,Race-Conscious Admissions,Hispanic,2,1,3,3,2
1679,2020,Race-Conscious Admissions,Asian,2,3,3,3,1
1680,2020,Race-Conscious Admissions,White,2,1,5,5,1
1681,2020,Race-Conscious Admissions,White,1,1,1,3,1
1682,2020,Race-Conscious Admissions,Black,3,4,2,5,2
1683,2020,Race-Conscious Admissions,White,3,1,5,5,1
1684,2020,Race-Conscious Admissions,Asian,2,2,2,3,1
1685,2020,Race-Conscious Admissions,Hispanic,4,5,5,3,1
1686,2020,Race-Conscious Admissions,Asian,3,1,1,5,5
1687,2020,Race-Conscious Admissions,White,2,2,3,4,1
1688,2020,Race-Conscious Admissions,Other,3,2,1,4,4
1689,2020,Race-Conscious Admissions,Hispanic,3,4,1,3,2
1690,2020,Race-Conscious Admissions,White,2,1,2,3,2
1691,2020,Race-Conscious Admissions,White,3,4,2,3,3
1692,2020,Race-Conscious Admissions,Hispanic,3,4,2,3,4
1693,2020,Race-Conscious Admissions,Asian,5,5,4,3,5
1694,2020,Race-Conscious Admissions,Black,2,3,1,2,3
1695,2020,Race-Conscious Admissions,Hispanic,2,2,1,3,1
1696,2020,Race-Conscious Admissions,Other,4,5,2,5,1
1697,2020,Race-Conscious Admissions,White,5,5,2,3,5
1698,2020,Race-Conscious Admissions,Black,3,4,2,4,3
1699,2020,Race-Conscious Admissions,White,2,3,2,3,1
1700,2020,Race-Conscious Admissions,Black,3,5,4,3,1
1701,2020,Race-Conscious Admissions,Asian,2,1,4,3,1
1702,2020,Race-Conscious Admissions,Black,4,2,3,3,5
1703,2020,Race-Conscious Admissions,White,3,1,2,4,5
1704,2020,Race-Conscious Admissions,White,4,4,3,4,5
1705,2020,Race-Conscious Admissions,Asian,2,1,4,3,1
1706,2020,Race-Conscious Admissions,Black,4,5,2,4,2
1707,2020,Race-Conscious Admissions,Hispanic,2,1,2,4,4
1708,2020,Race-Conscious Admissions,Asian,3,3,3,2,2
1709,2020,Race-Conscious Admissions,Black,3,1,1,4,5
1710,2020,Race-Conscious Admissions,Hispanic,2,1,3,5,1
1711,2020,Race-Conscious Admissions,Asian,2,4,2,2,1
1712,2020,Race-Conscious Admissions,Asian,1,1,1,4,1
1713,2020,Race-Conscious Admissions,Asian,3,4,3,3,3
1714,2020,Race-Conscious Admissions,Other,3,4,2,4,2
1715,2020,Race-Conscious Admissions,White,2,3,1,2,2
1716,2020,Race-Conscious Admissions,Asian,3,2,1,4,5
1717,2020,Race-Conscious Admissions,Asian,3,4,3,3,1
1718,2020,Race-Conscious Admissions,Black,3,3,2,2,4
1719,2020,Race-Conscious Admissions,Asian,2,2,3,3,2
1720,2020,Race-Conscious Admissions,White,2,3,2,3,1
1721,2020,Race-Conscious Admissions,Black,3,5,3,5,1
1722,2020,Race-Conscious Admissions,White,4,5,3,2,5
1723,2020,Race-Conscious Admissions,Hispanic,4,4,3,5,3
1724,2020,Race-Conscious Admissions,Asian,2,1,2,3,1
1725,2020,Race-Conscious Admissions,White,2,3,2,5,1
1726,2020,Race-Conscious Admissions,White,4,2,4,5,4
1727,2020,Race-Conscious Admissions,Asian,3,5,2,4,1
1728,2020,Race-Conscious Admissions,White,2,2,2,3,1
1729,2020,Race-Conscious Admissions,Asian,2,1,1,3,5
1730,2020,Race-Conscious Admissions,White,3,5,3,3,1
1731,2020,Race-Conscious Admissions,White,1,1,1,3,1
1732,2020,Race-Conscious Admissions,Asian,3,3,4,4,3
1733,2020,Race-Conscious Admissions,White,3,1,2,5,5
1734,2020,Race-Conscious Admissions,White,2,3,1,3,1
1735,2020,Race-Conscious Admissions,Other,2,3,3,4,1
1736,2020,Race-Conscious Admissions,White,4,2,3,3,5
1737,2020,Race-Conscious Admissions,Asian,3,5,2,5,1
1738,2020,Race-Conscious Admissions,White,2,3,1,4,1
1739,2020,Race-Conscious Admissions,White,3,3,3,3,2
1740,2020,Race-Conscious Admissions,White,3,2,3,3,4
1741,2020,Race-Conscious Admissions,Black,4,5,2,3,4
1742,2020,Race-Conscious Admissions,Asian,3,4,5,3,1
1743,2020,Race-Conscious Admissions,Asian,3,5,1,3,3
1744,2020,Race-Conscious Admissions,Black,3,2,3,3,4
1745,2020,Race-Conscious Admissions,White,3,5,3,1,1
1746,2020,Race-Conscious Admissions,White,3,4,1,3,4
1747,2020,Race-Conscious Admissions,Asian,4,5,4,3,2
1748,2020,Race-Conscious Admissions,Black,4,3,2,5,4
1749,2020,Race-Conscious Admissions,White,3,4,3,3,2
1750,2020,Race-Conscious Admissions,White,2,2,1,4,4
1751,2020,Race-Conscious Admissions,White,2,2,2,4,2
1752,2020,Race-Conscious Admissions,Black,3,2,1,3,5
1753,2020,Race-Conscious Admissions,Asian,3,3,1,3,5
1754,2020,Race-Conscious Admissions,Other,2,3,1,3,3
1755,2020,Race-Conscious Admissions,Asian,2,1,3,3,1
1756,2020,Race-Conscious Admissions,White,4,3,1,3,5
1757,2020,Race-Conscious Admissions,White,3,2,3,4,4
1758,2020,Race-Conscious Admissions,White,2,1,3,3,2
1759,2020,Race-Conscious Admissions,White,4,4,3,3,5
1760,2020,Race-Conscious Admissions,White,2,1,1,3,5
1761,2020,Race-Conscious Admissions,Hispanic,1,1,3,2,1
1762,2020,Race-Conscious Admissions,Hispanic,3,5,2,4,1
1763,2020,Race-Conscious Admissions,Asian,1,1,3,2,1
1764,2020,Race-Conscious Admissions,White,4,4,5,3,4
1765,2020,Race-Conscious Admissions,Hispanic,2,1,3,3,3
1766,2020,Race-Conscious Admissions,Asian,1,1,3,2,1
1767,2020,Race-Conscious Admissions,Asian,3,1,3,3,4
1768,2020,Race-Conscious Admissions,Black,2,1,4,3,1
1769,2020,Race-Conscious Admissions,Hispanic,3,5,2,4,2
1770,2020,Race-Conscious Admissions,Asian,4,5,2,2,5
1771,2020,Race-Conscious Admissions,White,3,5,1,4,4
1772,2020,Race-Conscious Admissions,White,3,4,2,4,2
1773,2020,Race-Conscious Admissions,White,2,2,5,2,1
1774,2020,Race-Conscious Admissions,White,4,2,2,5,5
1775,2020,Race-Conscious Admissions,Asian,2,2,1,4,2
1776,2020,Race-Conscious Admissions,White,2,1,2,2,4
1777,2020,Race-Conscious Admissions,Asian,3,3,3,3,2
1778,2020,Race-Conscious Admissions,White,3,3,3,4,3
1779,2020,Race-Conscious Admissions,Asian,1,1,1,4,1
1780,2020,Race-Conscious Admissions,White,3,3,4,4,1
1781,2020,Race-Conscious Admissions,White,2,4,3,3,1
1782,2020,Race-Conscious Admissions,White,2,5,2,3,1
1783,2020,Race-Conscious Admissions,White,4,5,1,2,5
1784,2020,Race-Conscious Admissions,White,3,3,3,3,5
1785,2020,Race-Conscious Admissions,White,1,1,1,3,2
1786,2020,Race-Conscious Admissions,White,4,5,3,3,3
1787,2020,Race-Conscious Admissions,White,2,2,1,3,3
1788,2020,Race-Conscious Admissions,Asian,3,3,2,3,4
1789,2020,Race-Conscious Admissions,White,3,2,3,3,4
1790,2020,Race-Conscious Admissions,White,3,2,4,2,5
1791,2020,Race-Conscious Admissions,Asian,3,4,1,4,4
1792,2020,Race-Conscious Admissions,White,2,2,1,5,1
1793,2020,Race-Conscious Admissions,White,2,2,1,3,2
1794,2020,Race-Conscious Admissions,White,3,3,3,3,5
1795,2020,Race-Conscious Admissions,Hispanic,3,3,3,2,3
1796,2020,Race-Conscious Admissions,Asian,2,3,1,4,3
1797,2020,Race-Conscious Admissions,Asian,2,1,1,3,2
1798,2020,Race-Conscious Admissions,White,2,1,3,4,2
1799,2020,Race-Conscious Admissions,White,3,4,2,4,1
1800,2020,Race-Conscious Admissions,Asian,2,4,1,4,1
1801,2020,Race-Conscious Admissions,Black,3,1,2,5,4
1802,2020,Race-Conscious Admissions,White,3,1,3,3,3
1803,2020,Race-Conscious Admissions,White,2,2,2,3,3
1804,2020,Race-Conscious Admissions,Other,3,3,2,3,3
1805,2020,Race-Conscious Admissions,White,5,2,3,3,5
1806,2020,Race-Conscious Admissions,Asian,1,1,1,4,2
1807,2020,Race-Conscious Admissions,White,4,4,2,2,5
1808,2020,Race-Conscious Admissions,Asian,2,1,3,4,2
1809,2020,Race-Conscious Admissions,Hispanic,3,3,3,4,1
1810,2020,Race-Conscious Admissions,Asian,2,1,1,3,3
1811,2020,Race-Conscious Admissions,Hispanic,2,2,2,5,1
1812,2020,Race-Conscious Admissions,Hispanic,2,1,3,3,2
1813,2020,Race-Conscious Admissions,Asian,4,5,5,3,2
1814,2020,Race-Conscious Admissions,White,2,1,2,4,4
1815,2020,Race-Conscious Admissions,Hispanic,3,2,2,3,5
1816,2020,Race-Conscious Admissions,White,3,2,3,4,1
1817,2020,Race-Conscious Admissions,White,3,1,5,3,3
1818,2020,Race-Conscious Admissions,White,4,5,3,3,5
1819,2020,Race-Conscious Admissions,Hispanic,2,3,1,3,1
1820,2020,Race-Conscious Admissions,Hispanic,2,3,2,3,1
1821,2020,Race-Conscious Admissions,Other,5,5,4,4,4
1822,2020,Race-Conscious Admissions,Asian,3,3,2,3,2
1823,2020,Race-Conscious Admissions,White,2,1,2,3,3
1824,2020,Race-Conscious Admissions,White,1,1,1,4,1
1825,2020,Race-Conscious Admissions,Asian,4,5,3,3,5
1826,2020,Race-Conscious Admissions,Asian,3,4,1,4,4
1827,2020,Race-Conscious Admissions,Asian,2,4,1,3,1
1828,2020,Race-Conscious Admissions,Asian,4,5,2,3,4
1829,2020,Race-Conscious Admissions,White,3,5,1,4,3
1830,2020,Race-Conscious Admissions,Hispanic,3,2,2,4,2
1831,2020,Race-Conscious Admissions,White,3,4,4,4,1
1832,2020,Race-Conscious Admissions,White,1,1,1,3,1
1833,2020,Race-Conscious Admissions,Hispanic,3,3,1,2,5
1834,2020,Race-Conscious Admissions,Asian,3,4,3,3,2
1835,2020,Race-Conscious Admissions,White,4,1,4,5,5
1836,2020,Race-Conscious Admissions,Hispanic,4,5,3,3,5
1837,2020,Race-Conscious Admissions,White,2,4,2,2,1
1838,2020,Race-Conscious Admissions,Hispanic,2,3,2,4,1
1839,2020,Race-Conscious Admissions,Black,2,3,1,3,3
1840,2020,Race-Conscious Admissions,Other,2,1,3,2,4
1841,2020,Race-Conscious Admissions,Hispanic,4,5,1,3,4
1842,2020,Race-Conscious Admissions,Hispanic,3,2,2,5,3
1843,2020,Race-Conscious Admissions,White,2,2,1,2,1
1844,2020,Race-Conscious Admissions,Hispanic,2,1,2,3,3
1845,2020,Race-Conscious Admissions,Hispanic,4,5,2,3,5
1846,2020,Race-Conscious Admissions,White,3,1,3,3,5
1847,2020,Race-Conscious Admissions,White,2,2,3,1,3
1848,2020,Race-Conscious Admissions,Hispanic,3,4,2,4,4
1849,2020,Race-Conscious Admissions,Asian,2,1,1,2,5
1850,2020,Race-Conscious Admissions,White,3,3,2,2,5
1851,2020,Race-Conscious Admissions,White,3,2,4,3,2
1852,2020,Race-Conscious Admissions,Asian,2,2,3,4,1
1853,2020,Race-Conscious Admissions,White,3,1,3,2,5
1854,2020,Race-Conscious Admissions,Asian,2,3,3,5,1
1855,2020,Race-Conscious Admissions,White,3,4,3,1,4
1856,2020,Race-Conscious Admissions,Asian,3,1,2,3,5
1857,2020,Race-Conscious Admissions,White,1,2,1,2,1
1858,2020,Race-Conscious Admissions,White,3,4,2,5,2
1859,2020,Race-Conscious Admissions,White,2,1,1,3,4
1860,2020,Race-Conscious Admissions,Black,2,4,1,5,1
1861,2020,Race-Conscious Admissions,Asian,2,1,2,5,2
1862,2020,Race-Conscious Admissions,Asian,2,1,1,5,1
1863,2020,Race-Conscious Admissions,Hispanic,4,5,2,2,5
1864,2020,Race-Conscious Admissions,White,2,2,2,2,2
1865,2020,Race-Conscious Admissions,White,2,4,1,4,2
1866,2020,Race-Conscious Admissions,Hispanic,1,2,1,2,1
1867,2020,Race-Conscious Admissions,Black,2,2,1,4,3
1868,2020,Race-Conscious Admissions,Hispanic,2,3,2,2,1
1869,2020,Race-Conscious Admissions,White,3,3,3,4,1
1870,2020,Race-Conscious Admissions,Hispanic,2,3,2,4,1
1871,2020,Race-Conscious Admissions,Black,3,3,1,4,2
1872,2020,Race-Conscious Admissions,Asian,3,4,1,2,4
1873,2020,Race-Conscious Admissions,White,2,3,1,3,1
1874,2020,Race-Conscious Admissions,White,2,3,2,2,1
1875,2020,Race-Conscious Admissions,White,2,3,1,3,2
1876,2020,Race-Conscious Admissions,White,4,3,3,5,4
1877,2020,Race-Conscious Admissions,Asian,3,1,2,4,3
1878,2020,Race-Conscious Admissions,Hispanic,3,1,1,2,5
1879,2020,Race-Conscious Admissions,Asian,2,3,4,3,1
1880,2020,Race-Conscious Admissions,Hispanic,3,5,1,2,4
1881,2020,Race-Conscious Admissions,Asian,3,5,3,2,1
1882,2020,Race-Conscious Admissions,White,2,2,1,2,1
1883,2020,Race-Conscious Admissions,White,3,5,1,3,4
1884,2020,Race-Conscious Admissions,Black,2,1,1,3,4
1885,2020,Race-Conscious Admissions,Black,2,3,3,3,1
1886,2020,Race-Conscious Admissions,White,1,1,1,3,1
1887,2020,Race-Conscious Admissions,Asian,2,1,2,2,5
1888,2020,Race-Conscious Admissions,White,1,1,1,4,1
1889,2020,Race-Conscious Admissions,Asian,3,4,2,4,1
1890,2020,Race-Conscious Admissions,Asian,3,3,1,3,3
1891,2020,Race-Conscious Admissions,Black,4,2,5,4,3
1892,2020,Race-Conscious Admissions,White,4,2,3,4,5
1893,2020,Race-Conscious Admissions,White,2,3,1,3,3
1894,2020,Race-Conscious Admissions,Black,4,2,3,3,5
1895,2020,Race-Conscious Admissions,Asian,2,5,2,2,1
1896,2020,Race-Conscious Admissions,White,3,5,2,3,3
1897,2020,Race-Conscious Admissions,Black,4,5,4,3,4
1898,2020,Race-Conscious Admissions,White,3,1,3,5,1
1899,2020,Race-Conscious Admissions,Asian,2,2,1,2,3
1900,2020,Race-Conscious Admissions,Asian,2,2,3,2,1
1901,2020,Race-Conscious Admissions,White,3,3,2,2,5
1902,2020,Race-Conscious Admissions,White,3,5,3,3,2
1903,2020,Race-Conscious Admissions,Hispanic,4,5,3,4,2
1904,2020,Race-Conscious Admissions,White,3,4,1,4,4
1905,2020,Race-Conscious Admissions,White,2,1,4,2,1
1906,2020,Race-Conscious Admissions,Other,4,5,4,4,4
1907,2020,Race-Conscious Admissions,Asian,2,1,2,3,4
1908,2020,Race-Conscious Admissions,White,1,1,1,2,1
1909,2020,Race-Conscious Admissions,Hispanic,3,1,1,3,5
1910,2020,Race-Conscious Admissions,Hispanic,3,2,2,5,3
1911,2020,Race-Conscious Admissions,Asian,2,2,1,4,1
1912,2020,Race-Conscious Admissions,White,2,1,2,3,4
1913,2020,Race-Conscious Admissions,Hispanic,3,2,4,4,2
1914,2020,Race-Conscious Admissions,Asian,3,5,2,3,2
1915,2020,Race-Conscious Admissions,Asian,4,5,4,3,3
1916,2020,Race-Conscious Admissions,White,3,4,3,4,3
1917,2020,Race-Conscious Admissions,Black,3,4,3,4,1
1918,2020,Race-Conscious Admissions,Hispanic,5,5,2,5,5
1919,2020,Race-Conscious Admissions,Asian,4,4,3,3,5
1920,2020,Race-Conscious Admissions,Asian,2,3,2,4,1
1921,2020,Race-Conscious Admissions,Black,2,2,2,3,2
1922,2020,Race-Conscious Admissions,Other,3,3,1,3,5
1923,2020,Race-Conscious Admissions,White,4,5,2,1,5
1924,2020,Race-Conscious Admissions,Asian,3,5,3,2,2
1925,2020,Race-Conscious Admissions,White,1,1,1,3,1
1926,2020,Race-Conscious Admissions,Hispanic,2,3,1,2,3
1927,2020,Race-Conscious Admissions,Black,4,1,3,5,5
1928,2020,Race-Conscious Admissions,Black,3,4,2,4,3
1929,2020,Race-Conscious Admissions,Hispanic,3,3,3,3,3
1930,2020,Race-Conscious Admissions,White,3,5,1,3,1
1931,2020,Race-Conscious Admissions,White,1,2,1,3,1
1932,2020,Race-Conscious Admissions,White,4,5,2,4,4
1933,2020,Race-Conscious Admissions,White,4,5,2,2,5
1934,2020,Race-Conscious Admissions,White,3,1,5,3,3
1935,2020,Race-Conscious Admissions,White,4,5,3,3,2
1936,2020,Race-Conscious Admissions,Asian,3,1,2,5,2
1937,2020,Race-Conscious Admissions,White,1,1,2,2,2
1938,2020,Race-Conscious Admissions,White,2,2,2,2,1
1939,2020,Race-Conscious Admissions,Asian,1,1,3,2,1
1940,2020,Race-Conscious Admissions,White,2,1,5,4,1
1941,2020,Race-Conscious Admissions,White,2,2,1,3,3
1942,2020,Race-Conscious Admissions,White,3,3,1,4,3
1943,2020,Race-Conscious Admissions,Asian,4,3,1,4,5
1944,2020,Race-Conscious Admissions,White,2,1,5,3,1
1945,2020,Race-Conscious Admissions,Asian,4,4,3,4,5
1946,2020,Race-Conscious Admissions,Other,3,3,2,4,4
1947,2020,Race-Conscious Admissions,Asian,3,4,1,4,4
1948,2020,Race-Conscious Admissions,White,2,2,3,5,1
1949,2020,Race-Conscious Admissions,White,1,2,1,3,1
1950,2020,Race-Conscious Admissions,Asian,2,2,1,3,4
1951,2020,Race-Conscious Admissions,White,4,2,2,4,5
1952,2020,Race-Conscious Admissions,White,3,4,1,3,4
1953,2020,Race-Conscious Admissions,White,3,5,2,4,1
1954,2020,Race-Conscious Admissions,White,3,3,2,4,3
1955,2020,Race-Conscious Admissions,Black,3,3,3,5,2
1956,2020,Race-Conscious Admissions,Asian,2,3,1,2,2
1957,2020,Race-Conscious Admissions,Asian,3,3,2,4,4
1958,2020,Race-Conscious Admissions,White,3,1,2,5,4
1959,2020,Race-Conscious Admissions,Asian,3,3,4,4,2
1960,2020,Race-Conscious Admissions,Asian,2,1,2,5,2
1961,2020,Race-Conscious Admissions,Hispanic,3,5,3,1,4
1962,2020,Race-Conscious Admissions,Hispanic,4,5,1,4,5
1963,2020,Race-Conscious Admissions,Hispanic,3,1,3,5,4
1964,2020,Race-Conscious Admissions,Hispanic,4,5,2,4,5
1965,2020,Race-Conscious Admissions,Asian,1,4,1,3,1
1966,2020,Race-Conscious Admissions,Black,2,3,1,3,2
1967,2020,Race-Conscious Admissions,White,2,4,1,3,1
1968,2020,Race-Conscious Admissions,Asian,3,3,2,3,4
1969,2020,Race-Conscious Admissions,Asian,3,3,1,5,4
1970,2020,Race-Conscious Admissions,Asian,1,2,1,3,1
1971,2020,Race-Conscious Admissions,Hispanic,1,1,2,3,1
1972,2020,Race-Conscious Admissions,Black,3,1,3,4,5
1973,2020,Race-Conscious Admissions,Asian,2,2,2,3,2
1974,2020,Race-Conscious Admissions,White,3,1,3,4,3
1975,2020,Race-Conscious Admissions,White,2,2,2,3,1
1976,2020,Race-Conscious Admissions,White,2,4,1,5,2
1977,2020,Race-Conscious Admissions,Hispanic,3,4,3,3,1
1978,2020,Race-Conscious Admissions,Asian,3,5,2,2,4
1979,2020,Race-Conscious Admissions,White,5,5,5,5,4
1980,2020,Race-Conscious Admissions,White,2,2,1,4,3
1981,2020,Race-Conscious Admissions,White,3,2,4,3,3
1982,2020,Race-Conscious Admissions,Asian,3,5,3,4,1
1983,2020,Race-Conscious Admissions,White,3,1,1,5,4
1984,2020,Race-Conscious Admissions,Hispanic,2,5,1,3,1
1985,2020,Race-Conscious Admissions,White,2,4,1,4,2
1986,2020,Race-Conscious Admissions,Asian,2,3,3,3,1
1987,2020,Race-Conscious Admissions,White,3,3,1,3,5
1988,2020,Race-Conscious Admissions,Asian,1,1,3,3,1
1989,2020,Race-Conscious Admissions,Black,3,3,2,5,3
1990,2020,Race-Conscious Admissions,Asian,3,1,2,5,5
1991,2020,Race-Conscious Admissions,White,3,5,2,2,2
1992,2020,Race-Conscious Admissions,White,4,5,1,4,4
1993,2020,Race-Conscious Admissions,Asian,3,5,2,2,2
1994,2020,Race-Conscious Admissions,White,2,2,1,3,3
1995,2020,Race-Conscious Admissions,White,3,2,3,3,2
1996,2020,Race-Conscious Admissions,Asian,3,3,1,4,2
1997,2020,Race-Conscious Admissions,White,3,2,4,3,3
1998,2020,Race-Conscious Admissions,White,2,3,2,3,1
1999,2020,Race-Conscious Admissions,White,3,2,2,4,4
2000,2020,Race-Conscious Admissions,Asian,2,5,1,3,1
2001,2020,Race-Conscious Admissions,Asian,3,4,2,2,2
2002,2020,Race-Conscious Admissions,Hispanic,4,4,3,3,5
2003,2020,Race-Conscious Admissions,Asian,5,5,5,5,4
2004,2020,Race-Conscious Admissions,Black,4,2,2,4,5
2005,2020,Race-Conscious Admissions,Hispanic,4,5,3,5,2
2006,2020,Race-Conscious Admissions,Black,3,5,2,4,2
2007,2020,Race-Conscious Admissions,White,5,4,2,4,5
2008,2020,Race-Conscious Admissions,White,2,3,3,3,1
2009,2020,Race-Conscious Admissions,White,4,4,4,4,4
2010,2020,Race-Conscious Admissions,Black,2,2,2,2,1
2011,2020,Race-Conscious Admissions,Asian,3,3,1,4,3
2012,2020,Race-Conscious Admissions,Asian,1,1,1,4,1
2013,2020,Race-Conscious Admissions,Hispanic,3,2,4,4,4
2014,2020,Race-Conscious Admissions,Hispanic,3,3,1,3,5
2015,2020,Race-Conscious Admissions,White,2,3,1,4,1
2016,2020,Race-Conscious Admissions,White,2,4,2,2,2
2017,2020,Race-Conscious Admissions,Asian,4,4,3,3,5
2018,2020,Race-Conscious Admissions,Black,4,2,4,4,4
2019,2020,Race-Conscious Admissions,Asian,4,5,2,4,3
2020,2020,Race-Conscious Admissions,White,2,1,2,5,3
2021,2020,Race-Conscious Admissions,White,2,1,1,4,5
2022,2020,Race-Conscious Admissions,White,2,2,3,2,2
2023,2020,Race-Conscious Admissions,Asian,3,1,1,3,5
2024,2020,Race-Conscious Admissions,Other,3,4,2,2,5
2025,2020,Race-Conscious Admissions,White,3,2,4,5,2
2026,2020,Race-Conscious Admissions,Hispanic,2,2,4,2,1
2027,2020,Race-Conscious Admissions,White,3,4,3,3,4
2028,2020,Race-Conscious Admissions,Asian,3,5,3,3,2
2029,2020,Race-Conscious Admissions,Asian,2,1,1,3,4
2030,2020,Race-Conscious Admissions,White,3,1,4,5,4
2031,2020,Race-Conscious Admissions,White,3,5,3,4,1
2032,2020,Race-Conscious Admissions,Hispanic,1,1,2,3,1
2033,2020,Race-Conscious Admissions,Other,4,5,5,1,3
2034,2020,Race-Conscious Admissions,White,4,5,1,3,5
2035,2020,Race-Conscious Admissions,White,3,2,1,3,4
2036,2020,Race-Conscious Admissions,Asian,3,1,2,4,5
2037,2020,Race-Conscious Admissions,Black,2,4,2,3,1
2038,2020,Race-Conscious Admissions,Black,3,2,3,5,3
2039,2020,Race-Conscious Admissions,Asian,2,5,1,3,2
2040,2020,Race-Conscious Admissions,White,3,3,4,4,1
2041,2020,Race-Conscious Admissions,White,2,1,2,3,4
2042,2020,Race-Conscious Admissions,Asian,1,1,3,3,1
2043,2020,Race-Conscious Admissions,Hispanic,2,3,1,1,2
2044,2020,Race-Conscious Admissions,White,3,3,1,5,3
2045,2020,Race-Conscious Admissions,Asian,3,4,2,3,3
2046,2020,Race-Conscious Admissions,Asian,2,1,1,3,3
2047,2020,Race-Conscious Admissions,Asian,2,1,2,3,1
2048,2020,Race-Conscious Admissions,Hispanic,3,2,1,4,5
2049,2020,Race-Conscious Admissions,White,3,2,1,4,4
2050,2020,Race-Conscious Admissions,Asian,2,3,2,3,1
2051,2020,Race-Conscious Admissions,Black,3,1,2,2,5
2052,2020,Race-Conscious Admissions,Asian,4,1,2,5,5
2053,2020,Race-Conscious Admissions,Hispanic,3,4,3,5,2
2054,2020,Race-Conscious Admissions,Asian,3,4,2,2,3
2055,2020,Race-Conscious Admissions,Black,2,4,2,4,1
2056,2020,Race-Conscious Admissions,White,4,2,2,3,5
2057,2020,Race-Conscious Admissions,Black,4,3,2,4,5
2058,2020,Race-Conscious Admissions,Asian,3,2,2,3,3
2059,2020,Race-Conscious Admissions,White,2,1,2,4,2
2060,2020,Race-Conscious Admissions,Asian,3,3,1,4,3
2061,2020,Race-Conscious Admissions,White,2,3,3,2,1
2062,2020,Race-Conscious Admissions,White,3,4,2,2,4
2063,2020,Race-Conscious Admissions,White,3,4,4,2,3
2064,2020,Race-Conscious Admissions,Other,4,2,3,3,5
2065,2020,Race-Conscious Admissions,White,5,5,4,4,5
2066,2020,Race-Conscious Admissions,Asian,3,4,5,4,1
2067,2020,Race-Conscious Admissions,White,2,2,2,4,2
2068,2020,Race-Conscious Admissions,Hispanic,4,2,5,3,5
2069,2020,Race-Conscious Admissions,Asian,2,3,2,3,2
2070,2020,Race-Conscious Admissions,White,3,5,2,2,3
2071,2020,Race-Conscious Admissions,Asian,4,3,2,4,5
2072,2020,Race-Conscious Admissions,Asian,1,1,2,2,1
